customer_id,age,gender,region,city,signup_date,tenure_days
CUST_01775,29,Male,Ashanti,Kumasi,2024-12-25,618
CUST_01776,18,Male,Bono,Sunyani,2026-04-06,151
CUST_01777,38,Female,Greater Accra,Accra,2025-05-26,466
CUST_01778,46,Female,Ashanti,Mampong,2026-01-17,230
CUST_01779,36,Female,Ashanti,Mampong,2026-05-10,117
CUST_01780,25,Female,Ashanti,Obuasi,2024-08-30,735
CUST_01781,34,Male,Greater Accra,Tema,2026-08-20,15
CUST_01782,20,Male,Greater Accra,Accra,2024-02-19,928
CUST_01783,44,Female,Central,Swedru,2025-12-31,247
CUST_01784,34,Female,Ashanti,Kumasi,2025-07-26,405
CUST_01785,18,Male,Eastern,Suhum,2025-07-01,430
CUST_01786,30,Male,,,2024-03-17,901
CUST_01787,38,Female,Bono East,Techiman,2025-07-27,404
CUST_01788,30,Female,Western North,Enchi,2025-08-20,380
CUST_01789,31,Female,Eastern,Koforidua,2026-08-08,27
CUST_01790,21,Male,Ashanti,Obuasi,2025-11-16,292
CUST_01791,39,Female,Greater Accra,Tema,2026-07-01,65
CUST_01792,27,Male,Oti,Dambai,2025-03-19,534
CUST_01793,18,Male,Greater Accra,Tema,2025-11-21,287
CUST_01794,30,Female,Ashanti,Ejisu,2025-06-05,456
CUST_01795,43,Male,Ashanti,Konongo,2026-08-18,17
CUST_01796,30,Male,Ashanti,Kumasi,2026-07-31,35
CUST_01797,51,Other,Greater Accra,Dansoman,2025-04-19,503
CUST_01798,38,Female,Upper East,Bolgatanga,2026-08-06,29
CUST_01799,37,Female,Greater Accra,Accra,2026-08-06,29
CUST_01800,32,Male,Western,Takoradi,2026-08-31,4
CUST_01801,33,Male,Greater Accra,Accra,2023-03-30,1254
CUST_01802,31,Female,Greater Accra,Accra,2025-03-18,535
CUST_01803,30,Female,Western North,Enchi,2026-03-14,174
CUST_01804,39,Female,Greater Accra,Accra,2026-04-17,140
CUST_01805,24,Male,Bono,Sunyani,2026-03-16,172
CUST_01806,23,Male,Central,Cape Coast,2025-01-16,596
CUST_01807,22,Other,Greater Accra,Madina,2025-06-28,433
CUST_01808,54,Female,Oti,Jasikan,2026-06-15,81
CUST_01809,39,Male,Ashanti,Kumasi,2026-06-20,76
CUST_01810,37,Male,Bono East,Techiman,2026-07-25,41
CUST_01811,23,Female,Greater Accra,Accra,2025-06-30,431
CUST_01812,40,Male,Bono,Sunyani,2025-02-03,578
CUST_01813,32,Male,Greater Accra,Accra,2026-05-04,123
CUST_01814,36,Male,Central,Kasoa,2026-08-27,8
CUST_01815,24,Female,Northern,Tamale,2026-08-01,34
CUST_01816,35,Male,Upper West,Wa,2023-01-03,1340
CUST_01817,29,Other,Western North,Sefwi Wiawso,2026-04-17,140
CUST_01818,26,Male,Bono,Dormaa Ahenkro,2025-01-26,586
CUST_01819,41,Female,Western North,Enchi,2025-08-09,391
CUST_01820,18,Male,,,2026-02-24,192
CUST_01821,39,Female,Ashanti,Kumasi,2026-06-04,92
CUST_01822,40,Other,Ashanti,Kumasi,2026-07-15,51
CUST_01823,25,Female,Ashanti,Kumasi,2025-08-19,381
CUST_01824,25,Female,Ashanti,Konongo,2025-01-16,596
CUST_01825,31,Female,Central,Kasoa,2025-07-18,413
CUST_01826,36,Female,Greater Accra,Teshie,2025-11-06,302
CUST_01827,32,Female,Volta,Kpando,2026-08-18,17
CUST_01828,38,Other,Greater Accra,Accra,2023-01-03,1340
CUST_01829,51,Male,Ashanti,Obuasi,2024-12-02,641
CUST_01830,28,Other,Eastern,Koforidua,2026-04-19,138
CUST_01831,18,Male,Upper East,Bolgatanga,2023-01-03,1340
CUST_01832,42,Male,Northern,Tamale,2025-09-01,368
CUST_01833,50,Male,Western,Takoradi,2025-09-20,349
CUST_01834,37,Male,Greater Accra,Teshie,2025-03-02,551
CUST_01835,23,Female,Central,Cape Coast,2024-11-05,668
CUST_01836,32,Female,Greater Accra,Tema,2025-07-04,427
CUST_01837,22,Female,Ashanti,Ejisu,2026-07-12,54
CUST_01838,40,Female,Eastern,Nkawkaw,2026-03-23,165
CUST_01839,20,Female,Greater Accra,Accra,2023-10-18,1052
CUST_01840,30,Female,Ashanti,Mampong,2026-05-26,101
CUST_01841,23,Male,Oti,Nkwanta,2026-03-02,186
CUST_01842,35,Female,Oti,Nkwanta,2026-01-21,226
CUST_01843,30,Female,Ashanti,Kumasi,2026-01-16,231
CUST_01844,35,Female,Greater Accra,Tema,2025-08-21,379
CUST_01845,34,Female,Greater Accra,Ashaiman,2023-07-16,1146
CUST_01846,24,Female,Ashanti,Ejisu,2026-05-17,110
CUST_01847,40,Male,Upper West,Jirapa,2026-07-15,51
CUST_01848,33,Male,Greater Accra,Tema,2026-06-09,87
CUST_01849,24,Female,Northern,Tamale,2024-04-16,871
CUST_01850,56,Female,Greater Accra,Accra,2025-07-16,415
CUST_01851,38,Female,Savannah,Damongo,2026-04-23,134
CUST_01852,32,Male,Ashanti,Ejisu,2024-10-27,677
CUST_01853,48,Male,Northern,Savelugu,2024-07-06,790
CUST_01854,52,Female,Ashanti,Kumasi,2024-08-16,749
CUST_01855,32,Male,Western,Sekondi,2023-12-05,1004
CUST_01856,37,Female,Greater Accra,Tema,2026-05-11,116
CUST_01857,24,Male,Greater Accra,Tema,2025-02-19,562
CUST_01858,32,Male,Upper West,Wa,2026-01-01,246
CUST_01859,32,Female,Ahafo,Goaso,2024-08-27,738
CUST_01860,35,Male,Western North,Sefwi Wiawso,2025-04-01,521
CUST_01861,37,Female,Western,Takoradi,2025-01-13,599
CUST_01862,39,Female,Upper East,Bolgatanga,2025-07-04,427
CUST_01863,36,Male,Greater Accra,Accra,2026-06-18,78
CUST_01864,21,Female,Ashanti,Ejisu,2025-10-24,315
CUST_01865,24,Female,Ashanti,Kumasi,2023-01-03,1340
CUST_01866,28,Male,Western,Axim,2023-08-23,1108
CUST_01867,31,Male,Ashanti,Kumasi,2026-08-18,17
CUST_01868,44,Male,Greater Accra,Accra,2026-06-24,72
CUST_01869,22,Female,Western,Sekondi,2026-07-10,56
CUST_01870,30,Female,Upper East,Bolgatanga,2025-04-05,517
CUST_01871,43,Female,Ashanti,Mampong,2024-10-23,681
CUST_01872,31,Female,Greater Accra,Accra,2026-05-31,96
CUST_01873,38,Female,Greater Accra,Dansoman,2025-11-27,281
CUST_01874,32,Female,Ashanti,Mampong,2024-08-31,734
CUST_01875,36,Female,Ashanti,Obuasi,2025-03-26,527
CUST_01876,31,Male,Western,Sekondi,2025-10-27,312
CUST_01877,40,Female,Western,Tarkwa,2025-09-13,356
CUST_01878,18,Female,Volta,Hohoe,2025-11-24,284
CUST_01879,30,Female,Ashanti,Ejisu,2026-04-16,141
CUST_01880,36,Female,Bono,Sunyani,2025-10-07,332
CUST_01881,39,Male,Greater Accra,Accra,2025-05-25,467
CUST_01882,48,Female,Eastern,Akim Oda,2024-05-31,826
CUST_01883,30,Male,Upper East,Bawku,2025-07-27,404
CUST_01884,48,Female,Greater Accra,Teshie,2025-02-09,572
CUST_01885,27,Male,Greater Accra,Accra,2026-06-27,69
CUST_01886,47,Female,Bono East,Atebubu,2025-12-31,247
CUST_01887,42,Female,Ashanti,Kumasi,2026-09-01,3
CUST_01888,24,Female,Volta,Hohoe,2026-05-14,113
CUST_01889,37,Male,Greater Accra,Accra,2025-04-04,518
CUST_01890,33,Other,Volta,Hohoe,2023-01-03,1340
CUST_01891,40,Female,Ashanti,Kumasi,2026-07-25,41
CUST_01892,31,Female,Greater Accra,Tema,2026-02-11,205
CUST_01893,30,Male,Western,Axim,2024-11-30,643
CUST_01894,47,Female,Ashanti,Kumasi,2026-06-05,91
CUST_01895,33,Male,Ashanti,Obuasi,2025-10-16,323
CUST_01896,42,Female,Greater Accra,Ashaiman,2025-03-25,528
CUST_01897,31,Male,Greater Accra,Madina,2025-08-18,382
CUST_01898,50,Female,Ashanti,Obuasi,2026-06-13,83
CUST_01899,27,Female,Greater Accra,Accra,2026-03-13,175
CUST_01900,27,Male,Ahafo,Hwidiem,2024-12-31,612
CUST_01901,49,Female,Greater Accra,Tema,2025-10-16,323
CUST_01902,29,Female,Eastern,Koforidua,2026-09-02,2
CUST_01903,50,Male,Greater Accra,Accra,2025-02-09,572
CUST_01904,42,Female,Ashanti,Mampong,2026-08-21,14
CUST_01905,32,Male,Ahafo,Goaso,2025-03-06,547
CUST_01906,18,Male,Greater Accra,Dansoman,2026-06-06,90
CUST_01907,33,Male,Oti,Dambai,2023-03-16,1268
CUST_01908,35,Female,Greater Accra,Ashaiman,2026-03-05,183
CUST_01909,45,Male,Northern,Tamale,2026-03-30,158
CUST_01910,49,Female,Central,Kasoa,2026-07-02,64
CUST_01911,27,Female,Bono East,Atebubu,2026-04-12,145
CUST_01912,42,Male,Central,Kasoa,2024-05-20,837
CUST_01913,41,Female,Central,Kasoa,2023-01-03,1340
CUST_01914,44,Male,Greater Accra,Accra,2026-03-05,183
CUST_01915,38,Female,Greater Accra,Accra,2026-01-09,238
CUST_01916,18,Male,Ahafo,Goaso,2025-04-10,512
CUST_01917,32,Male,Ashanti,Ejisu,2024-04-18,869
CUST_01918,22,Female,Ashanti,Kumasi,2025-09-10,359
CUST_01919,31,Female,Northern,Tamale,2026-02-18,198
CUST_01920,43,Male,Ashanti,Kumasi,2026-02-04,212
CUST_01921,37,Female,Oti,Nkwanta,2025-05-17,475
CUST_01922,45,Male,Northern,Yendi,2026-09-03,1
CUST_01923,37,Female,,,2025-08-14,386
CUST_01924,21,Female,Bono East,Techiman,2026-03-13,175
CUST_01925,18,Male,Greater Accra,Dansoman,2024-12-11,632
CUST_01926,35,Male,Ashanti,Kumasi,2026-07-27,39
CUST_01927,31,Male,Eastern,Suhum,2025-09-15,354
CUST_01928,24,Male,Ashanti,Mampong,2025-12-16,262
CUST_01929,18,Male,Northern,Savelugu,2025-07-20,411
CUST_01930,26,Female,Ahafo,Goaso,2026-08-09,26
CUST_01931,32,Other,Eastern,Akosombo,2025-09-23,346
CUST_01932,40,Male,Ashanti,Konongo,2025-10-10,329
CUST_01933,35,Female,Oti,Nkwanta,2025-10-11,328
CUST_01934,50,Female,Eastern,Koforidua,2025-08-30,370
CUST_01935,23,Female,Eastern,Koforidua,2025-06-10,451
CUST_01936,42,Female,Ashanti,Kumasi,2024-11-20,653
CUST_01937,34,Female,Western North,Bibiani,2026-05-02,125
CUST_01938,40,Male,Central,Winneba,2024-10-07,697
CUST_01939,29,Male,Northern,Tamale,2025-12-03,275
CUST_01940,44,Male,Upper East,Bawku,2026-08-03,32
CUST_01941,36,Male,Ashanti,Kumasi,2026-08-11,24
CUST_01942,27,Male,Eastern,Nkawkaw,2026-03-26,162
CUST_01943,33,Female,Bono,Dormaa Ahenkro,2024-12-29,614
CUST_01944,31,Male,Ashanti,Kumasi,2025-05-01,491
CUST_01945,38,Female,Upper East,Bolgatanga,2024-12-22,621
CUST_01946,22,Male,Upper West,Wa,2025-11-17,291
CUST_01947,33,Female,Western,Tarkwa,2026-01-15,232
CUST_01948,37,Female,Northern,Yendi,2026-07-03,63
CUST_01949,34,Male,Upper East,Navrongo,2026-03-29,159
CUST_01950,47,Male,Bono,Sunyani,2026-01-20,227
CUST_01951,41,Female,,,2026-07-29,37
CUST_01952,33,Male,Greater Accra,Accra,2026-05-28,99
CUST_01953,36,Male,Ashanti,Ejisu,2025-09-05,364
CUST_01954,36,Male,Volta,Ho,2025-03-21,532
CUST_01955,38,Female,Eastern,Suhum,2023-01-03,1340
CUST_01956,18,Female,Northern,Yendi,2023-09-19,1081
CUST_01957,30,Female,Ashanti,Ejisu,2025-07-20,411
CUST_01958,19,Female,,,2026-01-29,218
CUST_01959,46,Female,Greater Accra,Accra,2025-07-27,404
CUST_01960,33,Female,Northern,Tamale,2024-12-27,616
CUST_01961,32,Other,Central,Swedru,2026-07-16,50
CUST_01962,42,Male,Greater Accra,Accra,2026-02-06,210
CUST_01963,38,Male,Ashanti,Kumasi,2024-09-02,732
CUST_01964,22,Female,Northern,Tamale,2026-02-23,193
CUST_01965,33,Female,Eastern,Nkawkaw,2025-09-30,339
CUST_01966,30,Male,Ashanti,Kumasi,2025-09-15,354
CUST_01967,18,Male,Oti,Dambai,2026-06-15,81
CUST_01968,27,Female,Volta,Ho,2026-03-09,179
CUST_01969,32,Female,Oti,Nkwanta,2026-03-26,162
CUST_01970,32,Male,Eastern,Suhum,2026-08-25,10
CUST_01971,19,Female,Eastern,Suhum,2026-08-26,9
CUST_01972,45,Female,Western North,Bibiani,2024-09-22,712
CUST_01973,32,Female,Central,Cape Coast,2026-04-30,127
CUST_01974,34,Male,Volta,Kpando,2025-11-17,291
CUST_01975,38,Male,Ashanti,Obuasi,2026-04-16,141
CUST_01976,26,Male,Eastern,Koforidua,2023-08-02,1129
CUST_01977,38,Male,Greater Accra,Teshie,2026-05-07,120
CUST_01978,30,Female,Greater Accra,Ashaiman,2026-01-23,224
CUST_01979,25,Male,Greater Accra,Madina,2024-06-02,824
CUST_01980,39,Other,Greater Accra,Madina,2024-08-28,737
CUST_01981,48,Male,Savannah,Damongo,2026-06-14,82
CUST_01982,41,Male,Ashanti,Kumasi,2024-11-24,649
CUST_01983,43,Female,Volta,Keta,2026-01-02,245
CUST_01984,28,Female,Bono,Sunyani,2025-12-15,263
CUST_01985,18,Male,Central,Kasoa,2026-07-09,57
CUST_01986,48,Female,Greater Accra,Ashaiman,2026-08-02,33
CUST_01987,54,Female,Northern,Savelugu,2025-04-02,520
CUST_01988,49,Female,Western,Sekondi,2025-12-04,274
CUST_01989,30,Female,,,2026-01-18,229
CUST_01990,22,Male,Northern,Savelugu,2025-03-30,523
CUST_01991,23,Female,Savannah,Bole,2025-02-01,580
CUST_01992,18,Female,Central,Cape Coast,2026-06-27,69
CUST_01993,32,Male,Ashanti,Kumasi,2025-08-24,376
CUST_01994,50,Male,Western,Takoradi,2026-07-08,58
CUST_01995,32,Female,Greater Accra,Accra,2025-02-25,556
CUST_01996,37,Male,Western North,Sefwi Wiawso,2025-07-04,427
CUST_01997,47,Male,Greater Accra,Accra,2023-03-29,1255
CUST_01998,29,Other,Ashanti,Obuasi,2026-08-07,28
CUST_01999,54,Male,Bono,Dormaa Ahenkro,2026-08-12,23
CUST_02000,53,Male,Western,Takoradi,2026-04-25,132
CUST_02001,32,Female,Ashanti,Konongo,2026-05-06,121
CUST_02002,28,Female,Eastern,Nkawkaw,2026-05-14,113
CUST_02003,40,Male,Bono,Sunyani,2024-02-01,946
CUST_02004,30,Female,Ashanti,Bekwai,2026-05-13,114
CUST_02005,22,Female,Bono East,Kintampo,2026-05-01,126
CUST_02006,46,Female,Greater Accra,Accra,2025-02-12,569
CUST_02007,46,Male,Northern,Savelugu,2026-01-09,238
CUST_02008,35,Male,Bono,Sunyani,2025-01-13,599
CUST_02009,21,Male,Greater Accra,Madina,2026-08-08,27
CUST_02010,21,Female,Eastern,Koforidua,2025-12-11,267
CUST_02011,35,Female,Greater Accra,Ashaiman,2026-08-22,13
CUST_02012,29,Female,Volta,Hohoe,2026-08-10,25
CUST_02013,30,Female,Central,Winneba,2024-01-31,947
CUST_02014,44,Female,Western,Takoradi,2026-07-07,59
CUST_02015,41,Male,Greater Accra,Madina,2025-11-04,304
CUST_02016,47,Female,Ashanti,Konongo,2026-02-05,211
CUST_02017,24,Female,Greater Accra,Tema,2026-03-18,170
CUST_02018,30,Female,Ashanti,Ejisu,2024-02-27,920
CUST_02019,41,Male,Central,Kasoa,2026-08-27,8
CUST_02020,38,Female,Bono East,Atebubu,2025-06-25,436
CUST_02021,49,Male,,,2023-01-20,1323
CUST_02022,38,Male,Eastern,Akosombo,2025-10-11,328
CUST_02023,52,Female,Oti,Jasikan,2023-08-27,1104
CUST_02024,39,Female,Volta,Hohoe,2026-08-14,21
CUST_02025,44,Male,Upper West,Wa,2026-01-30,217
CUST_02026,30,Female,Central,Kasoa,2026-05-07,120
CUST_02027,34,Male,Ashanti,Mampong,2025-03-29,524
CUST_02028,43,Male,,,2023-01-03,1340
CUST_02029,50,Male,Northern,Yendi,2026-05-09,118
CUST_02030,41,Female,Greater Accra,Ashaiman,2025-07-07,424
CUST_02031,33,Other,Ashanti,Kumasi,2026-06-08,88
CUST_02032,47,Female,Central,Winneba,2025-10-06,333
CUST_02033,18,Female,Central,Cape Coast,2025-12-29,249
CUST_02034,19,Male,Western,Takoradi,2023-01-03,1340
CUST_02035,40,Male,Greater Accra,Ashaiman,2025-08-25,375
CUST_02036,34,Female,Ashanti,Kumasi,2026-03-16,172
CUST_02037,40,Male,Western,Takoradi,2026-07-18,48
CUST_02038,34,Female,Oti,Jasikan,2026-07-01,65
CUST_02039,39,Female,,,2026-05-25,102
CUST_02040,25,Other,Ahafo,Hwidiem,2026-05-12,115
CUST_02041,39,Male,Northern,Savelugu,2024-08-05,760
CUST_02042,43,Female,Western,Takoradi,2025-10-10,329
CUST_02043,46,Female,Greater Accra,Accra,2025-11-12,296
CUST_02044,54,Male,Volta,Aflao,2026-07-18,48
CUST_02045,36,Female,Western,Sekondi,2024-07-10,786
CUST_02046,36,Male,Western,Takoradi,2025-04-09,513
CUST_02047,18,Male,Eastern,Akosombo,2026-08-07,28
CUST_02048,28,Male,Central,Cape Coast,2025-04-30,492
CUST_02049,32,Male,,,2025-10-26,313
CUST_02050,44,Female,Central,Cape Coast,2026-08-01,34
CUST_02051,27,Male,Greater Accra,Accra,2026-01-02,245
CUST_02052,41,Male,Upper East,Bolgatanga,2025-12-13,265
CUST_02053,33,Male,Greater Accra,Dansoman,2026-06-24,72
CUST_02054,32,Male,Greater Accra,Madina,2023-06-27,1165
CUST_02055,36,Male,Eastern,Akosombo,2024-08-07,758
CUST_02056,30,Male,Western,Sekondi,2025-06-19,442
CUST_02057,29,Female,Eastern,Koforidua,2025-12-30,248
CUST_02058,18,Female,Ashanti,Kumasi,2026-02-04,212
CUST_02059,31,Female,Central,Kasoa,2025-07-10,421
CUST_02060,29,Female,Ashanti,Obuasi,2025-10-24,315
CUST_02061,28,Male,Upper West,Lawra,2026-08-10,25
CUST_02062,38,Female,Ahafo,Goaso,2025-11-21,287
CUST_02063,40,Female,Eastern,Suhum,2024-11-17,656
CUST_02064,36,Male,Ashanti,Kumasi,2026-01-02,245
CUST_02065,43,Female,Northern,Savelugu,2026-08-14,21
CUST_02066,39,Male,Greater Accra,Accra,2024-12-26,617
CUST_02067,31,Male,Eastern,Akim Oda,2026-06-07,89
CUST_02068,29,Female,Ashanti,Kumasi,2026-05-08,119
CUST_02069,37,Male,Ahafo,Goaso,2026-06-25,71
CUST_02070,39,Male,Greater Accra,Tema,2026-03-28,160
CUST_02071,47,Male,Central,Kasoa,2025-02-16,565
CUST_02072,45,Male,Northern,Tamale,2025-11-15,293
CUST_02073,28,Male,Eastern,Akosombo,2026-06-05,91
CUST_02074,32,Female,Greater Accra,Madina,2024-05-17,840
CUST_02075,40,Female,Savannah,Bole,2024-05-11,846
CUST_02076,44,Female,Central,Cape Coast,2024-06-09,817
CUST_02077,43,Male,Western,Tarkwa,2026-05-18,109
CUST_02078,33,Other,Ashanti,Obuasi,2026-01-07,240
CUST_02079,21,Female,Eastern,Akim Oda,2023-01-03,1340
CUST_02080,24,Male,Eastern,Akim Oda,2025-01-21,591
CUST_02081,36,Female,Greater Accra,Accra,2026-08-24,11
CUST_02082,37,Female,Greater Accra,Accra,2026-08-09,26
CUST_02083,23,Female,Bono,Sunyani,2025-12-29,249
CUST_02084,34,Male,Ashanti,Kumasi,2024-01-19,959
CUST_02085,40,Male,Greater Accra,Madina,2025-10-30,309
CUST_02086,22,Female,Eastern,Nkawkaw,2025-12-03,275
CUST_02087,45,Female,Northern,Savelugu,2026-07-22,44
CUST_02088,30,Female,,,2025-07-04,427
CUST_02089,46,Female,Central,Cape Coast,2024-10-14,690
CUST_02090,28,Female,Greater Accra,Teshie,2026-02-25,191
CUST_02091,23,Male,Greater Accra,Teshie,2025-01-15,597
CUST_02092,29,Female,Greater Accra,Tema,2023-01-08,1335
CUST_02093,33,Male,Bono,Berekum,2026-06-05,91
CUST_02094,30,Female,Greater Accra,Dansoman,2025-11-12,296
CUST_02095,31,Female,Greater Accra,Tema,2026-04-22,135
CUST_02096,37,Male,Eastern,Suhum,2024-12-14,629
CUST_02097,32,Female,Bono,Sunyani,2025-09-25,344
CUST_02098,33,Male,Ashanti,Kumasi,2025-07-29,402
CUST_02099,18,Male,Eastern,Akim Oda,2024-12-04,639
CUST_02100,37,Male,Greater Accra,Tema,2026-02-15,201
CUST_02101,33,Male,Eastern,Akosombo,2023-12-23,986
CUST_02102,50,Male,Central,Swedru,2025-11-04,304
CUST_02103,24,Male,Central,Kasoa,2026-06-28,68
CUST_02104,18,Female,Ashanti,Kumasi,2025-05-16,476
CUST_02105,40,Female,Ashanti,Mampong,2024-12-13,630
CUST_02106,37,Female,Greater Accra,Madina,2026-04-05,152
CUST_02107,23,Male,Ashanti,Kumasi,2024-07-18,778
CUST_02108,18,Female,Greater Accra,Tema,2024-02-01,946
CUST_02109,49,Female,Northern,Yendi,2026-04-28,129
CUST_02110,48,Male,Oti,Jasikan,2023-01-03,1340
CUST_02111,18,Female,Savannah,Damongo,2026-07-06,60
CUST_02112,29,Male,Bono East,Techiman,2026-06-06,90
CUST_02113,50,Female,Western,Axim,2026-06-15,81
CUST_02114,29,Male,Volta,Keta,2024-03-21,897
CUST_02115,29,Male,Ashanti,Kumasi,2025-07-07,424
CUST_02116,31,Female,Western,Takoradi,2026-07-01,65
CUST_02117,22,Male,Eastern,Akosombo,2026-01-15,232
CUST_02118,18,Male,Eastern,Koforidua,2025-08-18,382
CUST_02119,44,Female,Northern,Tamale,2026-08-01,34
CUST_02120,18,Female,Ashanti,Obuasi,2024-05-01,856
CUST_02121,36,Female,Ashanti,Kumasi,2024-11-22,651
CUST_02122,42,Male,Ahafo,Kenyasi,2025-11-27,281
CUST_02123,19,Male,Greater Accra,Accra,2023-01-03,1340
CUST_02124,24,Female,Eastern,Nkawkaw,2026-01-31,216
CUST_02125,46,Male,Ahafo,Goaso,2023-01-03,1340
CUST_02126,39,Male,Western,Takoradi,2025-06-21,440
CUST_02127,27,Female,Central,Cape Coast,2025-07-29,402
CUST_02128,46,Male,Ashanti,Bekwai,2026-06-24,72
CUST_02129,46,Male,Ashanti,Mampong,2024-05-03,854
CUST_02130,36,Male,Bono,Sunyani,2026-01-24,223
CUST_02131,24,Male,Central,Elmina,2026-06-26,70
CUST_02132,29,Male,Central,Winneba,2026-08-30,5
CUST_02133,36,Male,Greater Accra,Dansoman,2025-10-11,328
CUST_02134,32,Male,Greater Accra,Accra,2025-11-09,299
CUST_02135,43,Female,Oti,Nkwanta,2025-04-14,508
CUST_02136,18,Female,Ashanti,Kumasi,2024-04-04,883
CUST_02137,19,Male,Western,Sekondi,2026-08-02,33
CUST_02138,35,Female,Greater Accra,Dansoman,2025-03-28,525
CUST_02139,29,Male,Volta,Hohoe,2026-06-13,83
CUST_02140,27,Male,Upper West,Wa,2024-07-15,781
CUST_02141,18,Male,Central,Cape Coast,2024-10-21,683
CUST_02142,34,Female,Greater Accra,Madina,2025-10-28,311
CUST_02143,33,Female,Central,Winneba,2025-04-27,495
CUST_02144,40,Female,Northern,Tamale,2026-04-07,150
CUST_02145,34,Male,Ashanti,Bekwai,2025-12-24,254
CUST_02146,32,Male,Bono East,Techiman,2024-10-15,689
CUST_02147,45,Female,Western,Takoradi,2026-01-02,245
CUST_02148,20,Male,Western North,Enchi,2026-03-11,177
CUST_02149,39,Female,Western,Takoradi,2025-12-06,272
CUST_02150,18,Female,Greater Accra,Accra,2024-09-30,704
CUST_02151,25,Female,Ashanti,Obuasi,2026-03-25,163
CUST_02152,21,Female,Greater Accra,Ashaiman,2026-06-20,76
CUST_02153,41,Female,Western North,Sefwi Wiawso,2025-04-25,497
CUST_02154,33,Female,Northern,Savelugu,2024-10-05,699
CUST_02155,33,Female,Volta,Aflao,2026-07-24,42
CUST_02156,22,Male,Ashanti,Kumasi,2026-05-18,109
CUST_02157,31,Female,,,2026-07-05,61
CUST_02158,26,Male,Northern,Tamale,2026-03-17,171
CUST_02159,37,Male,Eastern,Akim Oda,2026-01-08,239
CUST_02160,24,Male,Ashanti,Konongo,2025-03-01,552
CUST_02161,47,Male,Western,Axim,2025-07-10,421
CUST_02162,18,Female,Greater Accra,Accra,2025-08-12,388
CUST_02163,25,Female,Ashanti,Kumasi,2026-03-15,173
CUST_02164,50,Male,Eastern,Akim Oda,2024-08-29,736
CUST_02165,29,Male,Greater Accra,Accra,2025-12-24,254
CUST_02166,20,Female,Savannah,Damongo,2023-01-03,1340
CUST_02167,36,Female,Greater Accra,Accra,2025-07-29,402
CUST_02168,29,Female,Greater Accra,Madina,2026-07-13,53
CUST_02169,25,Male,Greater Accra,Tema,2025-06-10,451
CUST_02170,23,Female,Northern,Tamale,2026-03-31,157
CUST_02171,61,Female,Eastern,Akosombo,2025-05-29,463
CUST_02172,31,Male,Central,Elmina,2026-08-07,28
CUST_02173,18,Male,Greater Accra,Tema,2026-06-20,76
CUST_02174,48,Male,Greater Accra,Accra,2024-07-22,774
CUST_02175,40,Male,Eastern,Nkawkaw,2026-05-24,103
CUST_02176,26,Other,Bono,Sunyani,2024-09-09,725
CUST_02177,24,Male,Western North,Sefwi Wiawso,2026-04-27,130
CUST_02178,40,Male,,,2025-07-20,411
CUST_02179,31,Male,Central,Cape Coast,2025-05-19,473
CUST_02180,18,Male,Ahafo,Goaso,2025-11-21,287
CUST_02181,51,Female,Ashanti,Kumasi,2026-04-12,145
CUST_02182,29,Male,Bono,Sunyani,2026-06-01,95
CUST_02183,48,Female,Greater Accra,Accra,2026-08-22,13
CUST_02184,46,Male,Upper West,Jirapa,2026-04-13,144
CUST_02185,23,Female,Northern,Tamale,2025-07-08,423
CUST_02186,44,Female,Upper West,Wa,2023-08-17,1114
CUST_02187,27,Female,Volta,Ho,2024-06-07,819
CUST_02188,18,Female,Ashanti,Bekwai,2025-01-31,581
CUST_02189,29,Female,Upper West,Wa,2024-12-22,621
CUST_02190,37,Male,Ashanti,Kumasi,2025-06-24,437
CUST_02191,29,Female,Ashanti,Mampong,2026-05-07,120
CUST_02192,30,Female,Volta,Hohoe,2024-01-28,950
CUST_02193,45,Female,Northern,Tamale,2025-06-17,444
CUST_02194,35,Male,Ahafo,Goaso,2025-10-11,328
CUST_02195,25,Male,Greater Accra,Accra,2026-07-19,47
CUST_02196,41,Female,Upper East,Bolgatanga,2026-01-11,236
CUST_02197,35,Male,Northern,Yendi,2026-01-01,246
CUST_02198,18,Male,Greater Accra,Accra,2024-06-27,799
CUST_02199,38,Male,Ashanti,Obuasi,2025-10-23,316
CUST_02200,37,Female,Ashanti,Kumasi,2026-02-25,191
CUST_02201,34,Other,Ashanti,Kumasi,2023-01-03,1340
CUST_02202,42,Female,Savannah,Damongo,2026-07-20,46
CUST_02203,27,Male,Western,Axim,2026-01-28,219
CUST_02204,37,Male,Volta,Hohoe,2026-08-18,17
CUST_02205,18,Male,Savannah,Bole,2025-03-15,538
CUST_02206,38,Female,Ashanti,Kumasi,2023-12-09,1000
CUST_02207,53,Female,Upper East,Bolgatanga,2026-04-26,131
CUST_02208,24,Male,Eastern,Koforidua,2024-07-15,781
CUST_02209,26,Female,Bono East,Techiman,2026-04-19,138
CUST_02210,26,Female,Greater Accra,Accra,2024-01-12,966
CUST_02211,35,Male,Upper West,Wa,2025-02-21,560
CUST_02212,23,Male,Ashanti,Konongo,2024-11-20,653
CUST_02213,38,Other,Ashanti,Kumasi,2026-08-28,7
CUST_02214,42,Male,Northern,Yendi,2023-01-27,1316
CUST_02215,39,Female,Ashanti,Kumasi,2025-04-04,518
CUST_02216,18,Male,Western,Sekondi,2026-04-12,145
