customer_id,churn,predicted_churn_proba,region,city,favorite_category,dominant_device,conversion_rate_delta,activity_momentum,browse_buy_gap_days,stale_cart_adds,total_spend,total_purchases,days_since_last_purchase
CUST_00257,1,0.9186019,Volta,Keta,Fashion & Apparel,Desktop,-0.14285714285714285,0.25,232.0,12,1002.5,3.0,257.0
CUST_00258,1,0.80885255,Greater Accra,Madina,Baby & Kids,Tablet,0.0,1.25,9978.0,0,0.0,0.0,9999.0
CUST_00259,1,0.74707174,Ashanti,Mampong,Fashion & Apparel,Desktop,0.0,2.6666666666666665,9998.0,11,0.0,0.0,9999.0
CUST_00261,1,0.3716649,Greater Accra,Accra,Fashion & Apparel,Desktop,0.0727272727272727,1.7142857142857142,24.0,6,6963.35,5.0,40.0
CUST_00262,1,0.60181516,Eastern,Suhum,Fashion & Apparel,Mobile,-0.29411764705882354,0.09090909090909091,109.0,5,4501.5,5.0,122.0
CUST_00264,0,0.47395867,Greater Accra,Dansoman,Fashion & Apparel,Mobile,0.3333333333333333,2.0,34.0,1,295.15,1.0,52.0
CUST_00265,1,0.7551666,Upper East,Navrongo,Phones & Tablets,Mobile,0.0,0.2727272727272727,9980.0,1,0.0,0.0,9999.0
CUST_00266,0,0.2820138,Greater Accra,Tema,Fashion & Apparel,Mobile,0.0,0.625,9959.0,7,0.0,0.0,9999.0
CUST_00267,0,0.05380279,Eastern,Suhum,Electronics,Desktop,-0.04545454545454547,1.0,0.0,0,4894.73,11.0,1.0
CUST_00268,0,0.5142692,Central,Cape Coast,Electronics,Mobile,0.0,0.3333333333333333,9950.0,2,0.0,0.0,9999.0
CUST_00269,1,0.7632884,Western,Takoradi,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_00270,1,0.85026723,Volta,Keta,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_00271,0,0.63145953,Ashanti,Kumasi,Fashion & Apparel,Mobile,-0.08695652173913043,0.30303030303030304,239.0,18,496.41999999999996,2.0,249.0
CUST_00272,1,0.6043982,Greater Accra,Teshie,Fashion & Apparel,Tablet,-0.16666666666666666,0.5,218.0,4,902.31,1.0,220.0
CUST_00273,0,0.15485023,Northern,Tamale,Home & Kitchen,Desktop,-0.16666666666666669,0.7777777777777778,54.0,2,1742.19,5.0,78.0
CUST_00274,1,0.77405226,Unknown,Unknown,Fashion & Apparel,Mobile,-0.04999999999999999,0.3333333333333333,-22.0,0,1075.19,3.0,6.0
CUST_00275,0,0.021482676,Bono,Berekum,Fashion & Apparel,Mobile,0.42857142857142855,1.2857142857142858,-12.0,0,3762.09,9.0,1.0
CUST_00276,1,0.7373649,Bono,Berekum,Sports & Outdoors,Mobile,0.0,1.0,9973.0,0,0.0,0.0,9999.0
CUST_00277,1,0.670079,Bono,Sunyani,Phones & Tablets,Mobile,0.12698412698412698,0.6551724137931034,22.0,4,932.3199999999999,6.0,26.0
CUST_00278,1,0.49143627,Eastern,Akim Oda,Fashion & Apparel,Desktop,0.0,3.0,9991.0,4,0.0,0.0,9999.0
CUST_00279,1,0.72106975,Ashanti,Mampong,Fashion & Apparel,Mobile,0.17948717948717946,1.0,56.0,1,284.97,3.0,59.0
CUST_00280,1,0.7669401,Upper East,Bolgatanga,Fashion & Apparel,Desktop,-0.15384615384615385,0.6666666666666666,131.0,12,912.37,2.0,135.0
CUST_00281,1,0.6781392,Eastern,Akosombo,Electronics,Desktop,0.0,0.3076923076923077,9998.0,3,0.0,0.0,9999.0
CUST_00282,0,0.25158635,Greater Accra,Tema,Fashion & Apparel,Mobile,0.0,2.0,9975.0,1,0.0,0.0,9999.0
CUST_00283,1,0.8475333,Unknown,Unknown,Fashion & Apparel,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_00285,1,0.7426683,Eastern,Koforidua,Beauty & Personal Care,None,0.5,1.0,-9912.0,1,472.92,1.0,87.0
CUST_00287,0,0.670816,Ashanti,Mampong,Electronics,Mobile,0.0,2.0,9976.0,0,0.0,0.0,9999.0
CUST_00288,1,0.380716,Upper East,Bolgatanga,Electronics,Desktop,0.0,0.5,9984.0,4,0.0,0.0,9999.0
CUST_00289,1,0.5495429,Western North,Enchi,Phones & Tablets,Mobile,0.0,3.0,9978.0,4,0.0,0.0,9999.0
CUST_00290,0,0.3300089,Greater Accra,Tema,Beauty & Personal Care,Mobile,0.3333333333333333,1.1428571428571428,77.0,2,47.75,1.0,82.0
CUST_00293,0,0.47904617,Unknown,Unknown,Fashion & Apparel,Mobile,-0.2,0.8181818181818182,123.0,1,373.77,1.0,126.0
CUST_00294,1,0.71865416,Central,Kasoa,Electronics,Desktop,0.0,2.0,9924.0,0,0.0,0.0,9999.0
CUST_00296,1,0.4364743,Greater Accra,Teshie,Fashion & Apparel,Desktop,0.25,2.25,82.0,2,67.95,1.0,83.0
CUST_00297,1,0.8982908,Western,Sekondi,Phones & Tablets,Desktop,0.0,0.5555555555555556,9987.0,10,0.0,0.0,9999.0
CUST_00298,1,0.66383606,Unknown,Unknown,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_00299,1,0.78393656,Ashanti,Konongo,Fashion & Apparel,Mobile,1.0,0.2857142857142857,25.0,0,2319.8,1.0,63.0
CUST_00302,0,0.03494229,Unknown,Unknown,Fashion & Apparel,Mobile,0.11538461538461542,0.7142857142857143,-14.0,2,5046.46,10.0,17.0
CUST_00303,1,0.82063156,Central,Kasoa,Beauty & Personal Care,Mobile,0.0,1.5,9998.0,0,0.0,0.0,9999.0
CUST_00304,1,0.61368185,Ashanti,Konongo,Phones & Tablets,Mobile,0.3333333333333333,1.0,1.0,1,254.11,1.0,36.0
CUST_00305,1,0.52744406,Ashanti,Kumasi,Phones & Tablets,Mobile,-0.4,0.5789473684210527,131.0,8,1125.15,4.0,139.0
CUST_00306,1,0.9066508,Ashanti,Kumasi,Fashion & Apparel,Mobile,-0.19230769230769232,0.18181818181818182,129.0,9,1556.09,5.0,136.0
CUST_00307,0,0.57702357,Ashanti,Kumasi,Fashion & Apparel,Mobile,0.0,1.6666666666666667,9995.0,2,0.0,0.0,9999.0
CUST_00308,0,0.51644343,Greater Accra,Accra,Fashion & Apparel,Mobile,0.0,2.0,9994.0,0,0.0,0.0,9999.0
CUST_00309,1,0.54192513,Ashanti,Obuasi,Fashion & Apparel,Mobile,-0.2,0.5294117647058824,161.0,1,2522.4,2.0,166.0
CUST_00310,0,0.46580595,Eastern,Akosombo,Electronics,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_00311,1,0.83293205,Northern,Tamale,Beauty & Personal Care,Mobile,1.0,2.0,28.0,0,45.47,1.0,64.0
CUST_00314,1,0.8648157,Greater Accra,Accra,Electronics,Desktop,-0.2222222222222222,0.19047619047619047,799.0,8,441.87,2.0,810.0
CUST_00315,1,0.81400484,Ashanti,Kumasi,Fashion & Apparel,Mobile,0.0,0.2777777777777778,9977.0,19,0.0,0.0,9999.0
CUST_00316,1,0.7977855,Volta,Kpando,Fashion & Apparel,Mobile,0.0,0.5,9965.0,1,0.0,0.0,9999.0
CUST_00317,0,0.5137544,Eastern,Akosombo,Books & Stationery,Desktop,0.0,1.5,9984.0,0,0.0,0.0,9999.0
CUST_00320,0,0.55737287,Northern,Tamale,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_00321,1,0.8198714,Central,Winneba,Fashion & Apparel,Mobile,0.0,1.0,9997.0,0,0.0,0.0,9999.0
CUST_00322,1,0.2975824,Greater Accra,Tema,Fashion & Apparel,Mobile,-0.17450980392156865,0.7352941176470589,36.0,11,4854.53,17.0,36.0
CUST_00323,0,0.016566448,Northern,Yendi,Fashion & Apparel,Mobile,0.08270676691729323,0.3,-5.0,0,3767.6499999999996,9.0,0.0
CUST_00324,1,0.8235224,Central,Kasoa,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_00325,1,0.71857625,Upper East,Bolgatanga,Phones & Tablets,Mobile,-0.0625,0.5,314.0,7,182.9,1.0,322.0
CUST_00326,0,0.4599768,Northern,Tamale,Phones & Tablets,Mobile,1.0,1.75,73.0,0,202.71,1.0,74.0
CUST_00327,1,0.73923415,Upper East,Navrongo,Fashion & Apparel,Desktop,0.3333333333333333,0.7777777777777778,10.0,2,445.90999999999997,4.0,10.0
CUST_00328,0,0.5057378,Central,Kasoa,Fashion & Apparel,Desktop,0.0,1.3333333333333333,9996.0,9,0.0,0.0,9999.0
CUST_00329,0,0.2895126,Greater Accra,Tema,Fashion & Apparel,Mobile,0.0,4.0,9991.0,4,0.0,0.0,9999.0
CUST_00330,1,0.62535113,Volta,Ho,Baby & Kids,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_00331,1,0.6756593,Western,Takoradi,Electronics,Desktop,0.25,4.0,-6.0,0,428.46,1.0,4.0
CUST_00332,1,0.9096318,Northern,Yendi,Electronics,Mobile,-1.0,0.2,57.0,0,2002.67,1.0,135.0
CUST_00337,0,0.15922688,Western North,Sefwi Wiawso,Phones & Tablets,Mobile,-0.625,0.2727272727272727,105.0,0,2179.92,5.0,121.0
CUST_00338,0,0.13263024,Northern,Tamale,Electronics,Mobile,0.5,0.75,40.0,0,978.08,5.0,40.0
CUST_00339,0,0.07948501,Western,Sekondi,Electronics,Desktop,-0.16666666666666663,4.0,55.0,1,573.55,3.0,66.0
CUST_00341,0,0.028594837,Western North,Sefwi Wiawso,Fashion & Apparel,Mobile,-0.8,3.3333333333333335,-18.0,2,1931.61,4.0,7.0
CUST_00342,0,0.009609053,Central,Winneba,Phones & Tablets,Mobile,-0.1333333333333333,9.0,-15.0,0,3867.1099999999997,12.0,8.0
CUST_00344,0,0.38098165,Greater Accra,Ashaiman,Fashion & Apparel,Mobile,-1.0,8.0,90.0,8,735.09,1.0,96.0
CUST_00345,1,0.62630177,Eastern,Akim Oda,Phones & Tablets,Mobile,0.0,4.0,9985.0,1,0.0,0.0,9999.0
CUST_00346,0,0.6264326,Volta,Ho,Beauty & Personal Care,Mobile,0.0,1.0,9987.0,0,0.0,0.0,9999.0
CUST_00347,0,0.15958874,Ashanti,Kumasi,Fashion & Apparel,Mobile,-1.0,0.8,79.0,3,1504.2,4.0,94.0
CUST_00349,1,0.5246705,Ashanti,Obuasi,Fashion & Apparel,Mobile,0.0,4.0,9979.0,2,0.0,0.0,9999.0
CUST_00350,0,0.033015363,Ashanti,Konongo,Phones & Tablets,Mobile,0.0444444444444444,0.8,-1.0,1,1700.4099999999999,6.0,5.0
CUST_00351,1,0.66000044,Ashanti,Kumasi,Fashion & Apparel,Mobile,0.25,2.0,19.0,0,188.51,1.0,22.0
CUST_00352,1,0.5692799,Unknown,Unknown,Phones & Tablets,Mobile,0.1333333333333333,0.3142857142857143,32.0,1,3583.7200000000003,6.0,36.0
CUST_00353,0,0.18463206,Western North,Sefwi Wiawso,Electronics,Mobile,1.0,1.0,35.0,0,3520.79,2.0,44.0
CUST_00356,1,0.72741264,Greater Accra,Dansoman,Home & Kitchen,Desktop,0.5,1.0,61.0,0,187.79,1.0,71.0
CUST_00358,0,0.09988773,Ashanti,Obuasi,Fashion & Apparel,Mobile,0.25,2.0,-9.0,0,124.47999999999999,2.0,0.0
CUST_00359,1,0.9466584,Bono,Dormaa Ahenkro,Phones & Tablets,Tablet,-0.6666666666666666,0.45454545454545453,230.0,0,400.94,4.0,253.0
CUST_00360,0,0.005877989,Western,Tarkwa,Fashion & Apparel,Mobile,-0.006688963210702337,1.4615384615384615,-4.0,1,17925.73,44.0,1.0
CUST_00361,1,0.7123915,Upper East,Bolgatanga,Beauty & Personal Care,Desktop,0.0,2.0,9976.0,0,0.0,0.0,9999.0
CUST_00362,1,0.23478834,Ashanti,Obuasi,Fashion & Apparel,Desktop,0.11904761904761907,1.125,12.0,0,8810.22,10.0,18.0
CUST_00363,0,0.29581338,Volta,Ho,Electronics,Tablet,0.2,3.0,38.0,1,85.53,1.0,51.0
CUST_00364,1,0.5972173,Ashanti,Obuasi,Electronics,Mobile,0.0,1.0,9989.0,1,0.0,0.0,9999.0
CUST_00365,1,0.9529963,Upper West,Wa,Fashion & Apparel,Mobile,-0.5,0.2857142857142857,42.0,0,766.08,1.0,122.0
CUST_00366,1,0.63640815,Western,Sekondi,Electronics,Desktop,0.0,2.0,9970.0,1,0.0,0.0,9999.0
CUST_00367,0,0.06902967,Ashanti,Kumasi,Fashion & Apparel,Mobile,-0.1923076923076923,0.18181818181818182,-2.0,0,13957.59,25.0,3.0
CUST_00368,0,0.07662891,Ashanti,Kumasi,Fashion & Apparel,Mobile,0.6818181818181819,0.4666666666666667,9.0,1,4234.41,9.0,22.0
CUST_00374,0,0.26297945,Volta,Kpando,Fashion & Apparel,Desktop,-0.4,0.6363636363636364,127.0,3,402.59000000000003,2.0,139.0
CUST_00376,1,0.7204379,Northern,Tamale,Fashion & Apparel,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_00377,0,0.25462806,Northern,Yendi,Fashion & Apparel,Desktop,0.1333333333333333,0.3333333333333333,78.0,2,759.1,3.0,78.0
CUST_00379,0,0.30323392,Greater Accra,Dansoman,Fashion & Apparel,Desktop,0.16666666666666666,0.35714285714285715,27.0,4,1978.95,1.0,68.0
CUST_00380,1,0.63228375,Volta,Kpando,Electronics,Desktop,1.0,2.0,-5.0,0,534.15,1.0,3.0
CUST_00382,0,0.50919276,Eastern,Akim Oda,Fashion & Apparel,Mobile,0.0,1.0,9985.0,2,0.0,0.0,9999.0
CUST_00383,1,0.49310496,Greater Accra,Accra,Electronics,Mobile,0.25,1.6,-3.0,1,69.49,1.0,35.0
CUST_00384,0,0.11500391,Ashanti,Kumasi,Electronics,Desktop,0.39705882352941174,0.5,46.0,0,6583.13,9.0,52.0
CUST_00385,1,0.24011272,Greater Accra,Tema,Fashion & Apparel,Mobile,0.3333333333333333,0.3333333333333333,74.0,1,87.59,1.0,77.0
CUST_00386,0,0.6000326,Bono East,Kintampo,Phones & Tablets,Mobile,-0.45454545454545453,0.6666666666666666,110.0,3,4719.7300000000005,5.0,110.0
CUST_00387,1,0.806639,Ashanti,Obuasi,Home & Kitchen,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_00389,1,0.74608433,Greater Accra,Accra,Electronics,Tablet,0.0,0.4444444444444444,9998.0,2,0.0,0.0,9999.0
CUST_00390,0,0.009050558,Volta,Keta,Fashion & Apparel,Desktop,-0.08850574712643677,0.25,-9.0,2,31543.12,74.0,6.0
CUST_00391,1,0.8844837,Ashanti,Kumasi,Home & Kitchen,Mobile,0.5,0.3333333333333333,-56.0,1,36.74,1.0,17.0
CUST_00392,1,0.8264479,Western North,Bibiani,Phones & Tablets,Mobile,0.0,12.0,9995.0,4,0.0,0.0,9999.0
CUST_00393,1,0.5800197,Western North,Enchi,Health & Wellness,Mobile,0.0,7.0,9991.0,2,0.0,0.0,9999.0
CUST_00394,1,0.69832253,Unknown,Unknown,Fashion & Apparel,Desktop,0.4,1.0909090909090908,20.0,1,292.68,2.0,24.0
CUST_00395,0,0.86976177,Unknown,Unknown,Phones & Tablets,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_00396,1,0.88992536,North East,Nalerigu,Beauty & Personal Care,Mobile,-0.16666666666666666,0.2727272727272727,155.0,2,83.45,1.0,157.0
CUST_00397,0,0.1725723,Bono,Sunyani,Fashion & Apparel,Desktop,0.8888888888888888,0.23076923076923078,-10.0,0,635.18,3.0,33.0
CUST_00398,0,0.16822949,Bono,Sunyani,Fashion & Apparel,Mobile,-0.28260869565217395,4.0,13.0,4,1261.03,6.0,21.0
CUST_00399,0,0.2589759,Ashanti,Kumasi,Phones & Tablets,Desktop,0.33333333333333337,1.3333333333333333,-9.0,0,1809.53,3.0,14.0
CUST_00400,0,0.057393443,Central,Swedru,Fashion & Apparel,Mobile,0.5882352941176471,0.38095238095238093,-16.0,0,3142.21,11.0,6.0
CUST_00402,1,0.86498535,Greater Accra,Teshie,Fashion & Apparel,Desktop,0.3070175438596491,0.16071428571428573,-10.0,0,2023.0300000000002,5.0,0.0
CUST_00403,0,0.11257415,North East,Nalerigu,Fashion & Apparel,Desktop,0.0,1.6666666666666667,-41.0,0,678.78,3.0,10.0
CUST_00404,1,0.82384646,Ashanti,Mampong,Electronics,Mobile,-0.3333333333333333,0.125,149.0,0,36.33,1.0,291.0
CUST_00405,0,0.49122626,Northern,Tamale,Fashion & Apparel,Desktop,0.0,2.0,9985.0,0,0.0,0.0,9999.0
CUST_00406,1,0.81306463,Upper East,Navrongo,Fashion & Apparel,Desktop,0.009781357882623687,0.3620689655172414,28.0,9,2702.13,13.0,28.0
CUST_00407,0,0.40943998,Bono East,Techiman,Phones & Tablets,Desktop,0.0,4.0,9984.0,3,0.0,0.0,9999.0
CUST_00409,0,0.12712955,Ashanti,Obuasi,Home & Kitchen,Mobile,-0.16666666666666666,0.3125,18.0,0,3694.54,3.0,20.0
CUST_00411,1,0.8093563,Eastern,Koforidua,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_00412,1,0.9282573,Greater Accra,Accra,Beauty & Personal Care,Mobile,-1.0,0.42857142857142855,75.0,0,540.34,3.0,115.0
CUST_00413,1,0.8680899,Greater Accra,Teshie,Fashion & Apparel,Mobile,-0.1,0.1891891891891892,403.0,14,528.01,2.0,415.0
CUST_00414,1,0.532635,Ashanti,Kumasi,Fashion & Apparel,Mobile,0.08333333333333331,3.0,56.0,1,5544.07,2.0,67.0
CUST_00415,0,0.16651022,Upper East,Bolgatanga,Phones & Tablets,Mobile,-0.35,1.5,54.0,3,1167.45,4.0,59.0
CUST_00416,0,0.35434467,Central,Kasoa,Fashion & Apparel,Mobile,0.16666666666666666,5.5,3.0,0,73.88,1.0,14.0
CUST_00417,1,0.6690862,Ashanti,Kumasi,Electronics,Mobile,0.5,2.0,-13.0,0,1186.5,1.0,1.0
CUST_00418,1,0.7995053,Western,Axim,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_00419,1,0.5805983,Ashanti,Konongo,Fashion & Apparel,Mobile,1.0,0.8333333333333334,-11.0,0,2064.68,2.0,16.0
CUST_00420,0,0.008760991,Greater Accra,Tema,Fashion & Apparel,Desktop,-0.05797101449275355,0.7368421052631579,-3.0,0,6916.59,30.0,0.0
CUST_00421,0,0.029421918,Northern,Savelugu,Phones & Tablets,Mobile,-0.14666666666666667,0.2916666666666667,0.0,0,7420.99,14.0,5.0
CUST_00422,0,0.07381168,Western,Sekondi,Electronics,Mobile,-0.2666666666666666,0.4166666666666667,48.0,2,2668.74,8.0,48.0
CUST_00424,1,0.82795995,Greater Accra,Accra,Beauty & Personal Care,Mobile,0.0,2.0,9982.0,1,0.0,0.0,9999.0
CUST_00426,0,0.17611772,Western,Takoradi,Phones & Tablets,Desktop,0.25,3.0,35.0,2,3874.0299999999997,2.0,36.0
CUST_00427,1,0.85567665,Central,Swedru,Fashion & Apparel,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_00428,1,0.87376165,Western,Tarkwa,Fashion & Apparel,Mobile,0.009523809523809518,0.2903225806451613,40.0,4,855.76,3.0,40.0
CUST_00429,1,0.81803703,Bono East,Techiman,Baby & Kids,Desktop,0.0,2.0,9956.0,0,0.0,0.0,9999.0
CUST_00432,1,0.7675585,North East,Walewale,Fashion & Apparel,Desktop,0.0,0.1,9899.0,3,0.0,0.0,9999.0
CUST_00433,0,0.43322384,Unknown,Unknown,Fashion & Apparel,Mobile,0.0,1.0,9987.0,2,0.0,0.0,9999.0
CUST_00436,1,0.68606013,Ashanti,Obuasi,Phones & Tablets,Mobile,-0.25,0.5833333333333334,204.0,5,170.18,2.0,219.0
CUST_00438,0,0.5621979,Western,Takoradi,Phones & Tablets,Desktop,1.0,0.3333333333333333,25.0,0,89.09,1.0,78.0
CUST_00439,0,0.5421579,Ahafo,Goaso,Electronics,Mobile,1.0,0.75,-20.0,0,923.68,1.0,18.0
CUST_00442,1,0.80872595,Central,Cape Coast,Beauty & Personal Care,Desktop,-0.5,0.25,373.0,1,1086.37,1.0,378.0
CUST_00443,0,0.21637402,Ashanti,Konongo,Fashion & Apparel,Mobile,0.6666666666666666,7.0,-7.0,1,1592.54,2.0,13.0
CUST_00444,1,0.6764914,North East,Nalerigu,Fashion & Apparel,Mobile,0.0,4.0,9996.0,0,0.0,0.0,9999.0
CUST_00445,1,0.12353115,Savannah,Bole,Fashion & Apparel,Mobile,-0.25,0.7,18.0,1,2102.12,4.0,24.0
CUST_00446,0,0.012222972,Western,Sekondi,Fashion & Apparel,Desktop,0.10627530364372473,0.2,17.0,1,11428.59,33.0,18.0
CUST_00447,1,0.8488105,Upper East,Navrongo,Fashion & Apparel,Mobile,0.2424242424242424,0.23076923076923078,17.0,1,1262.25,3.0,21.0
CUST_00448,0,0.018568803,Volta,Hohoe,Fashion & Apparel,Desktop,0.24285714285714283,0.47368421052631576,-15.0,0,3804.25,14.0,3.0
CUST_00449,1,0.41715002,Western,Takoradi,Home & Kitchen,Desktop,0.0,4.0,9988.0,1,0.0,0.0,9999.0
CUST_00451,1,0.8475076,Eastern,Akosombo,Fashion & Apparel,Mobile,-0.125,0.2564102564102564,91.0,3,2562.98,2.0,93.0
CUST_00452,1,0.81661505,Volta,Kpando,None,Mobile,0.0,2.0,9916.0,0,0.0,0.0,9999.0
CUST_00453,0,0.47363028,Volta,Hohoe,Beauty & Personal Care,Desktop,0.0,6.0,9993.0,2,0.0,0.0,9999.0
CUST_00454,1,0.86645114,Ashanti,Kumasi,Fashion & Apparel,Mobile,-0.2413793103448276,0.23684210526315788,162.0,10,927.73,7.0,164.0
CUST_00456,0,0.35211262,Greater Accra,Accra,Phones & Tablets,Desktop,0.0,1.3333333333333333,9995.0,2,0.0,0.0,9999.0
CUST_00458,1,0.790868,Volta,Hohoe,Home & Kitchen,Mobile,-1.0,5.0,74.0,1,316.92,1.0,121.0
CUST_00462,1,0.7149803,Greater Accra,Madina,Fashion & Apparel,Mobile,-0.3333333333333333,0.42857142857142855,166.0,0,251.95,1.0,173.0
CUST_00463,0,0.0731093,Western,Axim,Fashion & Apparel,Desktop,0.4444444444444445,0.5384615384615384,-35.0,0,3608.3100000000004,8.0,0.0
CUST_00464,1,0.56684566,Western,Takoradi,Phones & Tablets,Tablet,0.25,0.7142857142857143,47.0,2,397.28,1.0,54.0
CUST_00465,0,0.36937973,Greater Accra,Ashaiman,Fashion & Apparel,Mobile,-0.10526315789473684,0.12903225806451613,224.0,8,571.04,2.0,228.0
CUST_00466,0,0.5772816,Volta,Ho,Beauty & Personal Care,Desktop,0.0,5.0,9997.0,1,0.0,0.0,9999.0
CUST_00467,1,0.6204638,Eastern,Akim Oda,Fashion & Apparel,Mobile,0.0,3.0,9995.0,1,0.0,0.0,9999.0
CUST_00468,1,0.31271553,Volta,Ho,Fashion & Apparel,Desktop,-0.175,0.4166666666666667,23.0,1,2232.82,7.0,29.0
CUST_00469,1,0.43417323,Bono,Dormaa Ahenkro,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_00470,0,0.42808035,Greater Accra,Ashaiman,Fashion & Apparel,Mobile,-0.375,0.25,135.0,2,858.89,3.0,144.0
CUST_00472,1,0.9087046,Northern,Savelugu,Fashion & Apparel,Mobile,0.0,0.4,9971.0,8,0.0,0.0,9999.0
CUST_00474,1,0.6829974,Volta,Kpando,Electronics,Mobile,0.0,0.38461538461538464,-4.0,0,1634.67,4.0,19.0
CUST_00475,0,0.072466925,Bono,Berekum,Electronics,Tablet,0.2222222222222222,0.2857142857142857,3.0,0,140.68,2.0,6.0
CUST_00476,0,0.60292953,Upper East,Navrongo,Fashion & Apparel,Mobile,-0.07142857142857142,0.15151515151515152,858.0,14,137.61,1.0,897.0
CUST_00478,0,0.499235,Central,Cape Coast,Phones & Tablets,Desktop,0.009803921568627472,1.0,-11.0,1,1454.65,5.0,5.0
CUST_00479,0,0.24097282,Eastern,Akim Oda,Fashion & Apparel,Desktop,0.08333333333333331,0.1,35.0,1,5863.18,7.0,43.0
CUST_00480,0,0.47047094,Ashanti,Kumasi,Health & Wellness,Mobile,0.0,1.0,2.0,0,1137.8,2.0,24.0
CUST_00481,1,0.57130486,Greater Accra,Tema,Beauty & Personal Care,Mobile,0.0,1.5,9990.0,0,0.0,0.0,9999.0
CUST_00482,1,0.69387126,Central,Kasoa,Fashion & Apparel,Mobile,-0.16666666666666666,0.6153846153846154,264.0,8,1645.67,1.0,285.0
CUST_00483,1,0.8441656,Ashanti,Ejisu,Fashion & Apparel,Desktop,0.0,2.75,9997.0,12,0.0,0.0,9999.0
CUST_00484,0,0.21957721,Ahafo,Goaso,Fashion & Apparel,Desktop,-0.5,0.3333333333333333,18.0,1,539.7,2.0,26.0
CUST_00485,1,0.5300457,Central,Cape Coast,Fashion & Apparel,Mobile,-0.8571428571428572,2.0,65.0,2,424.19,2.0,65.0
CUST_00486,1,0.7640797,Western,Sekondi,Phones & Tablets,Mobile,0.35714285714285715,0.19230769230769232,72.0,1,2022.75,2.0,77.0
CUST_00488,0,0.34411252,Greater Accra,Accra,Beauty & Personal Care,None,0.0,1.0,0.0,2,0.0,0.0,9999.0
CUST_00489,1,0.8374438,Greater Accra,Tema,Fashion & Apparel,Mobile,-0.21428571428571427,0.3125,266.0,8,831.78,6.0,269.0
CUST_00490,1,0.75343627,Eastern,Akosombo,Fashion & Apparel,Tablet,0.0,0.36363636363636365,9998.0,7,0.0,0.0,9999.0
CUST_00491,1,0.54867864,Greater Accra,Madina,Fashion & Apparel,Desktop,1.0,2.0,26.0,0,159.68,1.0,26.0
CUST_00492,1,0.64001405,Western,Takoradi,Fashion & Apparel,Mobile,0.0,1.75,9998.0,4,0.0,0.0,9999.0
CUST_00493,0,0.6183707,Bono East,Techiman,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_00495,0,0.40152195,Western,Axim,Fashion & Apparel,Mobile,0.0,4.0,9986.0,1,0.0,0.0,9999.0
CUST_00496,1,0.6753744,Ashanti,Kumasi,Fashion & Apparel,Desktop,0.6666666666666666,2.0,-11.0,0,73.0,2.0,3.0
CUST_00497,1,0.67290175,Bono East,Techiman,Fashion & Apparel,Mobile,0.0,1.0,9967.0,2,0.0,0.0,9999.0
CUST_00499,0,0.3642669,Greater Accra,Accra,Fashion & Apparel,Mobile,0.34099616858237547,0.4444444444444444,-4.0,0,3894.36,7.0,6.0
CUST_00500,0,0.5088844,Northern,Savelugu,Fashion & Apparel,Mobile,-0.2,0.15151515151515152,104.0,3,1727.63,4.0,124.0
CUST_00501,0,0.17730148,Ashanti,Kumasi,Fashion & Apparel,Mobile,0.09999999999999998,0.42857142857142855,38.0,1,1028.4,5.0,48.0
CUST_00502,1,0.78443635,Upper East,Bolgatanga,Fashion & Apparel,Desktop,0.0,4.0,9997.0,0,0.0,0.0,9999.0
CUST_00503,1,0.62422705,North East,Nalerigu,Fashion & Apparel,Desktop,0.0,2.0,9947.0,2,0.0,0.0,9999.0
CUST_00504,0,0.1020587,Greater Accra,Accra,Fashion & Apparel,Mobile,0.5333333333333333,0.375,16.0,0,1380.56,8.0,34.0
CUST_00505,1,0.7425434,Western North,Sefwi Wiawso,Health & Wellness,Mobile,0.0,0.2,9880.0,2,0.0,0.0,9999.0
CUST_00507,1,0.7401578,Savannah,Bole,Fashion & Apparel,Desktop,0.033333333333333354,0.30303030303030304,41.0,2,1183.3100000000002,5.0,46.0
CUST_00508,0,0.1836243,Eastern,Suhum,Fashion & Apparel,Desktop,-0.17857142857142855,0.8333333333333334,34.0,1,466.27,4.0,50.0
CUST_00509,1,0.8807238,Bono,Dormaa Ahenkro,Fashion & Apparel,Desktop,0.0,0.5,9977.0,1,0.0,0.0,9999.0
