session_id,customer_id,session_date,session_duration_min,pages_viewed,device_type
SESS_000436,CUST_00028,2026-04-30,3.0,1,Mobile
SESS_000437,CUST_00028,2026-06-02,5.4,4,Mobile
SESS_000438,CUST_00028,2026-08-09,2.8,3,Mobile
SESS_000439,CUST_00028,2026-08-11,9.7,7,Mobile
SESS_000440,CUST_00028,2026-08-11,22.3,12,Mobile
SESS_000441,CUST_00029,2025-10-13,9.8,6,Mobile
SESS_000442,CUST_00029,2025-12-27,12.3,6,Mobile
SESS_000443,CUST_00029,2025-12-31,6.1,3,Mobile
SESS_000444,CUST_00029,2026-05-25,5.4,5,Mobile
SESS_000445,CUST_00029,2026-06-06,7.8,3,Mobile
SESS_000446,CUST_00029,2026-07-01,21.6,11,Mobile
SESS_000447,CUST_00029,2026-08-01,20.3,8,Mobile
SESS_000448,CUST_00029,2026-08-21,19.8,11,Mobile
SESS_000449,CUST_00029,2026-08-30,6.4,2,Mobile
SESS_000450,CUST_00030,2026-08-21,6.8,6,Mobile
SESS_000451,CUST_00030,2026-08-22,3.4,8,Mobile
SESS_000452,CUST_00030,2026-08-27,6.4,16,Mobile
SESS_000453,CUST_00030,2026-09-02,15.1,18,Mobile
SESS_000454,CUST_00030,2026-09-03,30.4,25,Mobile
SESS_000455,CUST_00030,2026-09-03,22.3,24,Mobile
SESS_000456,CUST_00031,2025-10-11,26.9,13,Mobile
SESS_000457,CUST_00031,2025-11-23,3.8,5,Mobile
SESS_000458,CUST_00031,2026-02-20,55.6,26,Mobile
SESS_000459,CUST_00031,2026-02-25,13.6,9,Mobile
SESS_000460,CUST_00031,2026-03-19,2.5,6,Desktop
SESS_000461,CUST_00031,2026-04-04,4.2,8,Mobile
SESS_000462,CUST_00031,2026-04-08,34.0,17,Desktop
SESS_000463,CUST_00031,2026-05-25,15.7,13,Mobile
SESS_000464,CUST_00031,2026-06-27,34.6,19,Mobile
SESS_000465,CUST_00031,2026-07-07,4.0,6,Mobile
SESS_000466,CUST_00031,2026-07-30,14.3,11,Mobile
SESS_000467,CUST_00031,2026-07-31,10.8,9,Mobile
SESS_000468,CUST_00031,2026-08-16,36.8,18,Tablet
SESS_000469,CUST_00031,2026-08-23,17.9,10,Mobile
SESS_000470,CUST_00031,2026-08-26,39.7,26,Mobile
SESS_000471,CUST_00031,2026-09-02,49.2,26,Mobile
SESS_000472,CUST_00032,2026-07-15,17.0,17,Desktop
SESS_000473,CUST_00032,2026-07-23,38.5,21,Desktop
SESS_000474,CUST_00032,2026-08-08,10.5,12,Desktop
SESS_000475,CUST_00032,2026-08-13,60.9,27,Desktop
SESS_000476,CUST_00032,2026-08-19,45.4,15,Desktop
SESS_000477,CUST_00032,2026-08-26,12.3,18,Desktop
SESS_000478,CUST_00032,2026-08-26,28.7,26,Desktop
SESS_000479,CUST_00033,2026-08-11,11.1,8,Desktop
SESS_000480,CUST_00033,2026-08-14,24.0,10,Desktop
SESS_000481,CUST_00033,2026-08-16,9.9,11,Desktop
SESS_000482,CUST_00033,2026-08-27,44.8,24,Desktop
SESS_000483,CUST_00034,2024-03-20,25.8,15,Mobile
SESS_000484,CUST_00034,2024-03-24,31.9,13,Mobile
SESS_000485,CUST_00034,2024-04-07,28.0,17,Mobile
SESS_000486,CUST_00034,2024-04-08,17.4,19,Mobile
SESS_000487,CUST_00034,2024-12-12,22.8,16,Mobile
SESS_000488,CUST_00034,2025-01-30,10.8,15,Mobile
SESS_000489,CUST_00034,2025-03-04,44.8,22,Mobile
SESS_000490,CUST_00034,2025-03-31,20.3,14,Mobile
SESS_000491,CUST_00034,2025-05-04,39.1,16,Mobile
SESS_000492,CUST_00034,2025-05-07,22.7,14,Mobile
SESS_000493,CUST_00034,2025-05-24,29.7,7,Desktop
SESS_000494,CUST_00034,2025-06-17,21.2,9,Mobile
SESS_000495,CUST_00034,2025-07-14,11.6,8,Mobile
SESS_000496,CUST_00034,2025-07-17,10.5,6,Mobile
SESS_000497,CUST_00034,2025-09-05,44.9,13,Mobile
SESS_000498,CUST_00034,2025-12-29,22.6,4,Mobile
SESS_000499,CUST_00034,2026-02-03,46.7,14,Mobile
SESS_000500,CUST_00034,2026-03-21,14.7,10,Mobile
SESS_000501,CUST_00034,2026-04-12,27.6,9,Mobile
SESS_000502,CUST_00034,2026-04-16,18.9,11,Mobile
SESS_000503,CUST_00034,2026-04-26,15.2,13,Mobile
SESS_000504,CUST_00034,2026-05-07,52.2,20,Mobile
SESS_000505,CUST_00034,2026-05-30,32.2,8,Mobile
SESS_000506,CUST_00034,2026-06-04,12.3,8,Mobile
SESS_000507,CUST_00034,2026-06-16,24.3,14,Mobile
SESS_000508,CUST_00034,2026-08-02,15.6,11,Mobile
SESS_000509,CUST_00034,2026-08-04,17.0,7,Mobile
SESS_000510,CUST_00034,2026-08-09,20.1,16,Mobile
SESS_000511,CUST_00034,2026-08-24,27.1,8,Mobile
SESS_000512,CUST_00035,2023-03-03,19.1,11,Mobile
SESS_000513,CUST_00035,2023-12-31,15.5,5,Mobile
SESS_000514,CUST_00035,2024-02-06,16.1,13,Mobile
SESS_000515,CUST_00035,2024-02-28,8.6,11,Desktop
SESS_000516,CUST_00035,2024-05-30,6.2,6,Mobile
SESS_000517,CUST_00035,2024-06-13,42.6,16,Mobile
SESS_000518,CUST_00035,2024-08-20,36.5,19,Mobile
SESS_000519,CUST_00035,2024-11-20,31.0,15,Mobile
SESS_000520,CUST_00035,2025-01-17,10.0,9,Mobile
SESS_000521,CUST_00035,2025-02-09,70.1,29,Mobile
SESS_000522,CUST_00035,2025-03-28,41.1,17,Tablet
SESS_000523,CUST_00035,2025-04-09,5.1,5,Mobile
SESS_000524,CUST_00035,2025-04-20,31.2,13,Mobile
SESS_000525,CUST_00035,2025-04-29,21.1,12,Mobile
SESS_000526,CUST_00035,2025-05-08,30.6,14,Mobile
SESS_000527,CUST_00035,2025-06-30,15.7,8,Mobile
SESS_000528,CUST_00035,2025-09-25,19.0,11,Mobile
SESS_000529,CUST_00035,2025-10-03,15.8,11,Desktop
SESS_000530,CUST_00035,2025-12-04,5.8,9,Mobile
SESS_000531,CUST_00035,2025-12-23,22.5,13,Mobile
SESS_000532,CUST_00035,2026-04-05,7.9,13,Mobile
SESS_000533,CUST_00035,2026-05-18,15.8,11,Mobile
SESS_000534,CUST_00035,2026-05-31,15.9,12,Mobile
SESS_000535,CUST_00035,2026-06-01,16.5,6,Mobile
SESS_000536,CUST_00035,2026-08-25,15.7,7,Mobile
SESS_000537,CUST_00036,2025-03-19,8.4,5,Mobile
SESS_000538,CUST_00036,2025-04-03,12.8,7,Mobile
SESS_000539,CUST_00036,2025-05-05,22.8,13,Mobile
SESS_000540,CUST_00036,2025-08-06,4.8,6,Mobile
SESS_000541,CUST_00036,2025-11-11,15.3,11,Mobile
SESS_000542,CUST_00036,2025-12-04,15.9,10,Mobile
SESS_000543,CUST_00036,2025-12-11,2.2,6,Mobile
SESS_000544,CUST_00036,2025-12-13,27.6,11,Mobile
SESS_000545,CUST_00036,2026-02-11,35.2,15,Mobile
SESS_000546,CUST_00036,2026-03-27,11.7,3,Mobile
SESS_000547,CUST_00036,2026-04-30,21.6,12,Mobile
SESS_000548,CUST_00036,2026-05-04,0.5,5,Mobile
SESS_000549,CUST_00036,2026-06-14,8.0,9,Mobile
SESS_000550,CUST_00036,2026-06-15,3.9,7,Mobile
SESS_000551,CUST_00036,2026-07-19,7.9,11,Mobile
SESS_000552,CUST_00036,2026-08-19,10.5,8,Mobile
SESS_000553,CUST_00037,2026-05-20,9.8,8,Tablet
SESS_000554,CUST_00037,2026-05-31,35.3,12,Tablet
SESS_000555,CUST_00037,2026-08-09,8.1,5,Tablet
SESS_000556,CUST_00037,2026-08-10,1.0,6,Tablet
SESS_000557,CUST_00037,2026-08-18,18.3,10,Tablet
SESS_000558,CUST_00038,2026-08-11,9.6,7,Desktop
SESS_000559,CUST_00038,2026-08-28,13.7,12,Desktop
SESS_000560,CUST_00039,2025-08-28,25.8,14,Mobile
SESS_000561,CUST_00039,2025-09-13,10.9,4,Mobile
SESS_000562,CUST_00039,2025-10-23,12.0,7,Mobile
SESS_000563,CUST_00039,2025-11-10,16.8,10,Mobile
SESS_000564,CUST_00039,2025-12-17,19.8,12,Mobile
SESS_000565,CUST_00039,2025-12-30,13.1,14,Mobile
SESS_000566,CUST_00039,2026-01-07,19.6,16,Mobile
SESS_000567,CUST_00039,2026-01-07,7.1,7,Mobile
SESS_000568,CUST_00039,2026-01-26,4.0,6,Mobile
SESS_000569,CUST_00039,2026-02-21,5.3,3,Mobile
SESS_000570,CUST_00039,2026-03-04,5.2,5,Mobile
SESS_000571,CUST_00039,2026-04-13,10.9,10,Mobile
SESS_000572,CUST_00039,2026-04-15,8.6,8,Mobile
SESS_000573,CUST_00039,2026-05-16,16.6,10,Mobile
SESS_000574,CUST_00039,2026-05-21,0.6,2,Mobile
SESS_000575,CUST_00039,2026-07-02,19.4,8,Mobile
SESS_000576,CUST_00039,2026-07-14,7.4,7,Mobile
SESS_000577,CUST_00039,2026-07-31,10.5,12,Mobile
SESS_000578,CUST_00039,2026-08-30,9.6,3,Tablet
SESS_000579,CUST_00040,2026-05-03,7.6,7,Desktop
SESS_000580,CUST_00040,2026-05-04,26.8,17,Desktop
SESS_000581,CUST_00040,2026-07-20,6.3,6,Desktop
SESS_000582,CUST_00040,2026-08-21,15.1,2,Desktop
SESS_000583,CUST_00040,2026-09-01,18.2,6,Desktop
SESS_000584,CUST_00041,2026-07-28,11.1,5,Tablet
SESS_000585,CUST_00041,2026-08-30,29.0,9,Tablet
SESS_000586,CUST_00042,2026-01-22,7.0,3,Mobile
SESS_000587,CUST_00042,2026-02-06,40.7,13,Mobile
SESS_000588,CUST_00042,2026-03-21,7.6,12,Mobile
SESS_000589,CUST_00042,2026-07-22,30.4,7,Mobile
SESS_000590,CUST_00042,2026-07-30,32.9,14,Mobile
SESS_000591,CUST_00043,2026-08-29,8.5,6,Desktop
SESS_000592,CUST_00044,2024-04-16,0.8,7,Mobile
SESS_000593,CUST_00044,2024-08-01,74.6,34,Mobile
SESS_000594,CUST_00044,2024-08-19,19.0,7,Mobile
SESS_000595,CUST_00044,2024-08-27,17.8,8,Mobile
SESS_000596,CUST_00044,2024-09-23,30.5,14,Mobile
SESS_000597,CUST_00044,2024-10-04,26.9,17,Mobile
SESS_000598,CUST_00044,2024-11-03,45.9,19,Mobile
SESS_000599,CUST_00044,2025-02-09,19.0,10,Mobile
SESS_000600,CUST_00044,2025-03-01,18.8,10,Mobile
SESS_000601,CUST_00044,2025-03-28,11.6,8,Mobile
SESS_000602,CUST_00044,2025-04-19,34.2,16,Mobile
SESS_000603,CUST_00044,2025-06-04,33.5,15,Mobile
SESS_000604,CUST_00044,2025-06-25,6.1,7,Mobile
SESS_000605,CUST_00044,2025-07-03,15.1,7,Mobile
SESS_000606,CUST_00044,2025-08-16,35.5,30,Mobile
SESS_000607,CUST_00044,2025-08-25,60.8,23,Mobile
SESS_000608,CUST_00044,2025-10-25,24.3,20,Mobile
SESS_000609,CUST_00044,2025-11-04,14.1,8,Mobile
SESS_000610,CUST_00044,2025-11-25,23.8,8,Mobile
SESS_000611,CUST_00044,2025-11-29,23.9,14,Mobile
SESS_000612,CUST_00044,2025-12-02,33.7,13,Mobile
SESS_000613,CUST_00044,2025-12-06,29.2,11,Mobile
SESS_000614,CUST_00044,2025-12-21,50.6,22,Mobile
SESS_000615,CUST_00044,2026-01-11,24.7,9,Mobile
SESS_000616,CUST_00044,2026-01-21,27.1,16,Mobile
SESS_000617,CUST_00044,2026-01-26,38.2,16,Mobile
SESS_000618,CUST_00044,2026-01-28,43.8,23,Mobile
SESS_000619,CUST_00044,2026-02-16,8.8,5,Mobile
SESS_000620,CUST_00044,2026-02-18,19.6,19,Mobile
SESS_000621,CUST_00044,2026-02-25,12.1,10,Mobile
SESS_000622,CUST_00044,2026-03-15,6.1,10,Mobile
SESS_000623,CUST_00044,2026-03-24,33.7,17,Mobile
SESS_000624,CUST_00044,2026-03-31,41.5,15,Mobile
SESS_000625,CUST_00044,2026-04-14,32.1,21,Mobile
SESS_000626,CUST_00044,2026-04-18,15.1,9,Mobile
SESS_000627,CUST_00044,2026-04-26,56.6,32,Mobile
SESS_000628,CUST_00044,2026-04-27,19.7,9,Mobile
SESS_000629,CUST_00044,2026-05-22,32.5,19,Mobile
SESS_000630,CUST_00044,2026-05-22,28.7,11,Mobile
SESS_000631,CUST_00044,2026-05-26,28.8,14,Mobile
SESS_000632,CUST_00044,2026-06-12,39.8,17,Mobile
SESS_000633,CUST_00044,2026-07-04,25.5,18,Mobile
SESS_000634,CUST_00044,2026-08-09,19.0,15,Mobile
SESS_000635,CUST_00044,2026-08-19,20.4,15,Mobile
SESS_000636,CUST_00045,2026-05-29,46.7,15,Desktop
SESS_000637,CUST_00045,2026-06-08,15.5,14,Mobile
SESS_000638,CUST_00045,2026-07-01,6.2,3,Mobile
SESS_000639,CUST_00045,2026-08-10,19.0,17,Mobile
SESS_000640,CUST_00046,2025-10-12,25.9,14,Mobile
SESS_000641,CUST_00046,2025-10-15,64.1,28,Mobile
SESS_000642,CUST_00046,2025-10-21,47.4,25,Mobile
SESS_000643,CUST_00046,2026-01-31,29.5,19,Mobile
SESS_000644,CUST_00046,2026-02-15,62.4,17,Mobile
SESS_000645,CUST_00046,2026-03-11,8.7,9,Mobile
SESS_000646,CUST_00046,2026-03-11,9.6,16,Mobile
SESS_000647,CUST_00046,2026-03-16,23.5,18,Mobile
SESS_000648,CUST_00046,2026-03-21,7.2,12,Mobile
SESS_000649,CUST_00046,2026-04-08,9.4,12,Mobile
SESS_000650,CUST_00046,2026-04-19,10.1,14,Mobile
SESS_000651,CUST_00046,2026-05-03,11.5,12,Mobile
SESS_000652,CUST_00046,2026-05-23,8.0,6,Mobile
SESS_000653,CUST_00046,2026-05-26,1.3,4,Mobile
SESS_000654,CUST_00046,2026-05-30,27.3,19,Mobile
SESS_000655,CUST_00046,2026-06-02,16.2,15,Desktop
SESS_000656,CUST_00046,2026-06-11,45.8,28,Mobile
SESS_000657,CUST_00046,2026-06-13,15.3,13,Mobile
SESS_000658,CUST_00046,2026-06-27,21.8,12,Mobile
SESS_000659,CUST_00046,2026-07-03,36.9,21,Mobile
SESS_000660,CUST_00046,2026-07-15,14.0,11,Mobile
SESS_000661,CUST_00046,2026-07-22,58.2,27,Mobile
SESS_000662,CUST_00046,2026-08-04,9.2,5,Mobile
SESS_000663,CUST_00046,2026-08-15,38.2,20,Mobile
SESS_000664,CUST_00046,2026-08-30,43.7,27,Mobile
SESS_000665,CUST_00046,2026-09-02,26.2,9,Mobile
SESS_000666,CUST_00047,2026-05-19,9.2,7,Mobile
SESS_000667,CUST_00047,2026-06-01,21.7,3,Mobile
SESS_000668,CUST_00047,2026-06-18,23.1,15,Mobile
SESS_000669,CUST_00047,2026-06-28,31.9,12,Mobile
SESS_000670,CUST_00047,2026-07-27,29.8,23,Mobile
SESS_000671,CUST_00047,2026-07-27,30.4,16,Mobile
SESS_000672,CUST_00047,2026-07-29,10.3,10,Desktop
SESS_000673,CUST_00047,2026-08-22,45.0,20,Mobile
SESS_000674,CUST_00047,2026-08-24,8.1,8,Mobile
SESS_000675,CUST_00047,2026-08-26,34.5,22,Mobile
SESS_000676,CUST_00047,2026-08-26,31.6,21,Mobile
SESS_000677,CUST_00048,2025-11-30,78.5,35,Desktop
SESS_000678,CUST_00048,2026-01-03,85.5,47,Desktop
SESS_000679,CUST_00048,2026-01-11,72.4,37,Mobile
SESS_000680,CUST_00048,2026-01-25,32.2,23,Desktop
SESS_000681,CUST_00048,2026-03-14,39.2,25,Desktop
SESS_000682,CUST_00048,2026-03-17,40.6,21,Desktop
SESS_000683,CUST_00048,2026-03-22,49.3,24,Desktop
SESS_000684,CUST_00048,2026-03-23,66.9,33,Desktop
SESS_000685,CUST_00048,2026-04-29,73.8,37,Desktop
SESS_000686,CUST_00048,2026-06-04,20.3,7,Desktop
SESS_000687,CUST_00048,2026-06-05,30.7,16,Desktop
SESS_000688,CUST_00048,2026-06-07,65.5,46,Desktop
SESS_000689,CUST_00048,2026-06-10,24.7,12,Desktop
SESS_000690,CUST_00048,2026-06-14,43.3,28,Desktop
SESS_000691,CUST_00048,2026-06-14,69.3,41,Desktop
SESS_000692,CUST_00048,2026-06-19,85.0,51,Desktop
SESS_000693,CUST_00048,2026-07-05,28.9,13,Desktop
SESS_000694,CUST_00048,2026-07-11,64.9,32,Desktop
SESS_000695,CUST_00048,2026-07-12,80.8,37,Desktop
SESS_000696,CUST_00048,2026-07-19,29.1,21,Desktop
SESS_000697,CUST_00048,2026-07-19,42.9,19,Desktop
SESS_000698,CUST_00048,2026-07-28,78.9,35,Desktop
SESS_000699,CUST_00048,2026-07-28,41.1,24,Desktop
SESS_000700,CUST_00048,2026-07-31,60.3,31,Mobile
SESS_000701,CUST_00048,2026-08-01,56.5,24,Desktop
SESS_000702,CUST_00048,2026-08-06,17.0,15,Mobile
SESS_000703,CUST_00048,2026-08-09,11.7,11,Desktop
SESS_000704,CUST_00048,2026-08-10,40.0,31,Desktop
SESS_000705,CUST_00048,2026-08-13,108.4,42,Desktop
SESS_000706,CUST_00048,2026-08-20,41.9,25,Desktop
SESS_000707,CUST_00048,2026-08-22,60.9,29,Desktop
SESS_000708,CUST_00048,2026-08-23,41.2,21,Desktop
SESS_000709,CUST_00048,2026-08-27,52.1,26,Desktop
SESS_000710,CUST_00048,2026-08-29,90.4,40,Desktop
SESS_000711,CUST_00049,2026-01-18,36.0,15,Desktop
SESS_000712,CUST_00049,2026-01-31,30.3,25,Desktop
SESS_000713,CUST_00049,2026-06-07,16.2,12,Desktop
SESS_000714,CUST_00049,2026-06-30,16.6,12,Desktop
SESS_000715,CUST_00049,2026-08-01,38.7,14,Desktop
SESS_000716,CUST_00049,2026-08-11,25.9,10,Desktop
SESS_000717,CUST_00049,2026-08-14,9.6,5,Desktop
SESS_000718,CUST_00049,2026-08-19,17.7,8,Desktop
SESS_000719,CUST_00049,2026-08-23,11.4,11,Desktop
SESS_000720,CUST_00050,2026-08-15,15.5,6,Mobile
SESS_000721,CUST_00051,2024-05-10,17.4,12,Mobile
SESS_000722,CUST_00051,2024-11-29,18.5,4,Mobile
SESS_000723,CUST_00051,2025-02-18,32.0,14,Mobile
SESS_000724,CUST_00051,2025-08-29,1.4,2,Mobile
SESS_000725,CUST_00051,2025-10-30,2.9,7,Mobile
SESS_000726,CUST_00051,2026-01-13,14.9,7,Mobile
SESS_000727,CUST_00051,2026-02-14,9.2,6,Mobile
SESS_000728,CUST_00051,2026-03-16,1.5,4,Mobile
SESS_000729,CUST_00051,2026-04-26,10.2,9,Mobile
SESS_000730,CUST_00051,2026-05-27,9.6,6,Mobile
SESS_000731,CUST_00051,2026-06-04,6.7,5,Mobile
SESS_000732,CUST_00051,2026-07-09,5.3,7,Mobile
SESS_000733,CUST_00051,2026-08-19,7.4,8,Mobile
SESS_000734,CUST_00052,2025-01-24,8.4,10,Mobile
SESS_000735,CUST_00052,2025-03-10,52.2,15,Mobile
SESS_000736,CUST_00052,2025-03-26,10.8,16,Mobile
SESS_000737,CUST_00052,2025-04-04,25.0,14,Mobile
SESS_000738,CUST_00052,2025-05-14,7.1,8,Mobile
SESS_000739,CUST_00052,2025-05-19,15.5,12,Mobile
SESS_000740,CUST_00052,2025-06-03,14.5,14,Mobile
SESS_000741,CUST_00052,2025-06-11,3.4,4,Mobile
SESS_000742,CUST_00052,2025-10-06,41.8,24,Mobile
SESS_000743,CUST_00052,2025-12-21,28.2,15,Mobile
SESS_000744,CUST_00052,2026-01-12,8.3,12,Mobile
SESS_000745,CUST_00052,2026-01-23,38.9,13,Mobile
SESS_000746,CUST_00052,2026-01-23,44.3,22,Mobile
SESS_000747,CUST_00052,2026-01-28,75.3,25,Mobile
SESS_000748,CUST_00052,2026-01-30,35.3,12,Mobile
SESS_000749,CUST_00052,2026-02-04,21.8,13,Mobile
SESS_000750,CUST_00052,2026-02-24,31.1,20,Mobile
SESS_000751,CUST_00052,2026-03-22,23.4,14,Mobile
SESS_000752,CUST_00052,2026-04-15,17.3,6,Mobile
SESS_000753,CUST_00052,2026-05-27,55.2,30,Mobile
SESS_000754,CUST_00052,2026-06-01,1.8,8,Mobile
SESS_000755,CUST_00052,2026-06-09,25.2,5,Mobile
SESS_000756,CUST_00052,2026-07-12,74.0,22,Mobile
SESS_000757,CUST_00052,2026-07-22,7.6,4,Mobile
SESS_000758,CUST_00052,2026-07-23,58.8,19,Mobile
SESS_000759,CUST_00052,2026-08-08,41.3,16,Mobile
SESS_000760,CUST_00052,2026-08-10,52.0,22,Mobile
SESS_000761,CUST_00052,2026-08-21,7.5,11,Mobile
SESS_000762,CUST_00052,2026-08-26,13.2,10,Mobile
SESS_000763,CUST_00053,2023-09-15,6.9,10,Desktop
SESS_000764,CUST_00053,2024-05-20,76.6,39,Mobile
SESS_000765,CUST_00053,2024-10-12,30.0,19,Mobile
SESS_000766,CUST_00053,2024-10-14,79.6,32,Mobile
SESS_000767,CUST_00053,2024-10-20,13.4,15,Mobile
SESS_000768,CUST_00053,2024-10-25,20.5,17,Mobile
SESS_000769,CUST_00053,2024-11-13,19.5,5,Mobile
SESS_000770,CUST_00053,2024-11-16,13.0,16,Mobile
SESS_000771,CUST_00053,2024-11-18,29.7,22,Mobile
SESS_000772,CUST_00053,2024-12-04,16.9,9,Desktop
SESS_000773,CUST_00053,2024-12-16,63.7,36,Mobile
SESS_000774,CUST_00053,2025-01-03,9.4,13,Mobile
SESS_000775,CUST_00053,2025-02-12,27.5,17,Mobile
SESS_000776,CUST_00053,2025-03-10,19.9,11,Mobile
SESS_000777,CUST_00053,2025-04-03,27.2,12,Mobile
SESS_000778,CUST_00053,2025-04-04,47.4,25,Mobile
SESS_000779,CUST_00053,2025-04-21,33.8,20,Mobile
SESS_000780,CUST_00053,2025-05-14,29.8,10,Mobile
SESS_000781,CUST_00053,2025-06-03,21.6,14,Mobile
SESS_000782,CUST_00053,2025-06-04,20.0,17,Mobile
SESS_000783,CUST_00053,2025-09-10,48.2,17,Mobile
SESS_000784,CUST_00053,2025-10-05,15.2,15,Mobile
SESS_000785,CUST_00053,2025-10-15,39.1,16,Mobile
SESS_000786,CUST_00053,2025-10-18,50.4,16,Mobile
SESS_000787,CUST_00053,2025-11-22,17.2,13,Mobile
SESS_000788,CUST_00053,2025-12-16,2.9,6,Mobile
SESS_000789,CUST_00053,2026-01-27,37.1,19,Mobile
SESS_000790,CUST_00053,2026-02-03,30.8,24,Mobile
SESS_000791,CUST_00053,2026-03-16,13.4,11,Mobile
SESS_000792,CUST_00053,2026-04-26,12.6,14,Mobile
SESS_000793,CUST_00053,2026-04-27,79.9,36,Mobile
SESS_000794,CUST_00053,2026-06-17,53.4,36,Mobile
SESS_000795,CUST_00053,2026-06-26,46.6,21,Mobile
SESS_000796,CUST_00053,2026-07-03,9.3,13,Mobile
SESS_000797,CUST_00053,2026-07-13,11.6,6,Mobile
SESS_000798,CUST_00053,2026-07-18,25.7,18,Mobile
SESS_000799,CUST_00053,2026-07-19,27.0,15,Mobile
SESS_000800,CUST_00053,2026-07-20,53.3,31,Mobile
SESS_000801,CUST_00053,2026-07-26,11.5,9,Mobile
SESS_000802,CUST_00053,2026-07-27,50.2,18,Mobile
SESS_000803,CUST_00053,2026-08-07,10.8,8,Mobile
SESS_000804,CUST_00053,2026-08-15,13.0,13,Mobile
SESS_000805,CUST_00053,2026-08-24,43.7,28,Mobile
SESS_000806,CUST_00053,2026-08-24,43.6,25,Mobile
SESS_000807,CUST_00054,2024-07-25,10.6,11,Desktop
SESS_000808,CUST_00054,2024-09-19,24.7,15,Desktop
SESS_000809,CUST_00054,2024-10-02,30.5,14,Desktop
SESS_000810,CUST_00054,2024-11-29,9.0,10,Desktop
SESS_000811,CUST_00054,2024-12-20,26.3,13,Desktop
SESS_000812,CUST_00054,2025-05-04,3.7,6,Desktop
SESS_000813,CUST_00054,2025-09-04,6.2,7,Desktop
SESS_000814,CUST_00054,2025-09-04,18.6,12,Desktop
SESS_000815,CUST_00054,2025-09-08,1.4,4,Desktop
SESS_000816,CUST_00054,2025-11-14,37.1,15,Desktop
SESS_000817,CUST_00054,2026-01-26,34.7,14,Desktop
SESS_000818,CUST_00054,2026-03-02,12.2,11,Desktop
SESS_000819,CUST_00054,2026-03-15,8.5,6,Desktop
SESS_000820,CUST_00054,2026-03-20,4.7,6,Desktop
SESS_000821,CUST_00054,2026-03-24,23.9,20,Desktop
SESS_000822,CUST_00054,2026-05-09,14.1,8,Desktop
SESS_000823,CUST_00054,2026-06-18,18.0,14,Desktop
SESS_000824,CUST_00054,2026-07-12,10.8,8,Desktop
SESS_000825,CUST_00054,2026-07-26,7.5,4,Desktop
SESS_000826,CUST_00054,2026-07-29,5.0,6,Desktop
SESS_000827,CUST_00054,2026-08-27,30.0,15,Desktop
SESS_000828,CUST_00055,2026-01-05,27.7,8,Mobile
SESS_000829,CUST_00055,2026-01-08,18.1,13,Mobile
SESS_000830,CUST_00055,2026-01-21,8.2,12,Mobile
SESS_000831,CUST_00055,2026-03-04,12.6,11,Mobile
SESS_000832,CUST_00055,2026-04-13,14.8,10,Mobile
SESS_000833,CUST_00055,2026-04-24,14.1,14,Mobile
SESS_000834,CUST_00055,2026-04-30,7.6,13,Mobile
SESS_000835,CUST_00055,2026-05-20,48.4,23,Mobile
SESS_000836,CUST_00055,2026-05-21,60.3,24,Mobile
SESS_000837,CUST_00055,2026-06-03,32.1,10,Mobile
SESS_000838,CUST_00055,2026-06-04,22.6,11,Mobile
SESS_000839,CUST_00055,2026-06-05,35.9,17,Tablet
SESS_000840,CUST_00055,2026-06-13,44.6,16,Mobile
SESS_000841,CUST_00055,2026-06-30,8.3,7,Mobile
SESS_000842,CUST_00055,2026-07-05,5.8,6,Mobile
SESS_000843,CUST_00055,2026-07-06,15.7,10,Mobile
SESS_000844,CUST_00055,2026-08-18,24.4,9,Desktop
SESS_000845,CUST_00055,2026-08-30,11.3,4,Mobile
SESS_000846,CUST_00056,2024-07-06,15.1,8,Mobile
SESS_000847,CUST_00056,2024-07-07,31.0,23,Mobile
SESS_000848,CUST_00056,2024-08-17,43.8,27,Mobile
SESS_000849,CUST_00056,2024-09-08,52.1,25,Mobile
SESS_000850,CUST_00056,2024-11-14,8.3,8,Mobile
SESS_000851,CUST_00056,2024-12-14,15.2,14,Mobile
SESS_000852,CUST_00056,2024-12-19,13.0,8,Mobile
SESS_000853,CUST_00056,2025-01-08,6.6,9,Mobile
SESS_000854,CUST_00056,2025-04-10,41.3,19,Mobile
SESS_000855,CUST_00056,2025-04-28,40.2,23,Mobile
SESS_000856,CUST_00056,2025-05-02,35.2,19,Mobile
SESS_000857,CUST_00056,2025-06-01,29.7,26,Mobile
SESS_000858,CUST_00056,2025-10-31,44.9,21,Mobile
SESS_000859,CUST_00056,2025-11-28,20.9,11,Mobile
SESS_000860,CUST_00056,2025-11-29,49.1,18,Desktop
SESS_000861,CUST_00056,2025-12-21,26.8,7,Mobile
SESS_000862,CUST_00056,2026-01-07,35.7,26,Mobile
SESS_000863,CUST_00056,2026-02-12,6.4,10,Mobile
SESS_000864,CUST_00056,2026-02-12,45.2,21,Mobile
SESS_000865,CUST_00056,2026-02-25,57.8,29,Mobile
SESS_000866,CUST_00056,2026-03-25,22.7,15,Mobile
SESS_000867,CUST_00056,2026-05-08,47.0,18,Mobile
SESS_000868,CUST_00056,2026-05-21,12.9,14,Mobile
SESS_000869,CUST_00056,2026-05-27,15.2,16,Mobile
SESS_000870,CUST_00056,2026-06-06,25.6,9,Mobile
SESS_000871,CUST_00056,2026-06-18,24.3,11,Mobile
